id_registro,titulo,autores,ano,periodico,doi,url,url_pdf_aberto,resumo,fontes,consultas_busca,pontuacao_relevancia,status_pre_triagem_ia,escore_aderencia_ia,recomendacao_ia,confianca_ia,bloco_tematico_ia,criterio_inclusao_ia,criterio_exclusao_ia,justificativa_ia,decisao_titulo_resumo,motivo_exclusao_titulo_resumo,texto_completo_local,decisao_texto_completo,motivo_exclusao_texto_completo,incluir_final,observacoes,pais_contexto,objetivo_estudo,desenho_metodo,amostra_base,achados_principais,limitacoes,contribuicao_pergunta
openalex:https://openalex.org/W2159613900,Applying qualitative comparative analysis (QCA) in public health: a case study of a health improvement service for long-term incapacity benefit recipients,Jon Warren; Jonathan Wistow; Clare Bambra,2013,Journal of Public Health,10.1093/pubmed/fdt047,https://doi.org/10.1093/pubmed/fdt047,https://academic.oup.com/jpubhealth/article-pdf/36/1/126/4471453/fdt047.pdf,"BACKGROUND: This paper explores the value of qualitative comparative analysis (QCA) in public health research using the example of a pilot case management intervention for long-term incapacity benefit recipients. It uses QCA to examine how the 'health improvement' effects of the intervention varied by individual and service characteristics. METHODS: Data for 131 participants receiving the intervention were collected over 9 months. Health improvement was measured using the EuroQual Visual Analogue Scale. Socio-demographic, health behaviour data were also collected. Data on service use was obtained from the provider's client records. Crisp set QCA was conducted to identify which individual and service characteristics were most likely to produce a health benefit after participation in the intervention. RESULTS: Health improvement was most likely amongst younger participants, men aged over 50 and those with an occupational history of skilled manual work or higher and less likely amongst older women, those with a musculoskeletal condition and those with semi- or un-skilled backgrounds. Service characteristics had no impact. CONCLUSIONS: The QCA identified potential causal pathways for health improvement from the intervention with important potential implications for health inequalities. QCA should be considered as a viable and practical method in the public health evaluation tool box.",openalex,openalex:beneficios_incapacidade_avaliacao_medico_pericial:beneficios_incapacidade_avaliacao_medico_pericial_2,0.0,CONCLUIDA,28.0,REVISAR_HUMANO,68.0,Benefícios por incapacidade e avaliação médico-pericial,"Estudos que analisem benefícios por incapacidade, afastamento por doença, seguro por incapacidade, certificação médica ou avaliação médico-pericial.",Textos sem relação substantiva com a pergunta de pesquisa ou com ao menos um eixo da matriz analítica.,"Envolve beneficiários de incapacity benefit e características de serviço em intervenção de case management. Contudo, o foco principal é efeito em saúde da intervenção, não processo pericial, triagem documental, teleperícia ou desenho de fluxo decisório.",PENDENTE,,,NAO_INICIADO,,PENDENTE,,,,,,,,
semantic_scholar:9262cda02fbc6586849e040aa70dd51d980a5a81,Improving medical certification of cause of death in Assiut University Children Hospital: an intervention study,O. el-Gibaly; Mohamed Gamil Mohamed Abo Elela; Yasser Rizk; Shimaa Hosny Hassan Mahmoud,2024,BMC Health Services Research,10.1186/s12913-024-11804-4,https://www.semanticscholar.org/paper/9262cda02fbc6586849e040aa70dd51d980a5a81,https://bmchealthservres.biomedcentral.com/counter/pdf/10.1186/s12913-024-11804-4,"Death certification is a health indicator and a public health surveillance tool. High-quality death certificate ensures reliability of mortality statistics used to direct the arranging of health-related programs and leading assessments of research and proper healthcare outcomes. The World Health Organization (WHO) puts Egypt in the group of ‘low quality’ death registration data. The aim of this study was to evaluate the impact of composite training and audit intervention on accurate completion of death notification forms (DNFs) in Assiut University Children Hospital (AUCH) that has an average monthly mortality of 120 children’s deaths. A Quasi-experimental study design was conducted among residents of AUCH. The intervention consisted of 1- Preparing training material with basic information on how to report causes of death according to WHO criteria and case scenarios extracted from the medical records of children who died at AUCH, 2- One hundred residents of the AUCH were trained in one day workshops in 4 groups, with a pre-post knowledge assessment questionnaire. 3- A weekly audit of a sample of 10–15 DNFs was done for six months with reporting of findings to quality assurance director of the hospital. Eighty- nine physicians completed the pre-post knowledge assessment with significant increase in knowledge score after the intervention (15.7 ± 3.2 vs. 11.9 ± 2.8). There was a significant decrease in the errors of reporting on the DNFs. The main improvement was in decrease from 90 to 18% in reporting the mechanism of death, and significant decline in writing cause of death in Arabic language only. Accurate reporting of the medical cause of death can be achieved by educational intervention targeting physicians with institutionalizing of audit system for continuous quality improvement.",pubmed; semantic_scholar,pubmed:equidade_qualidade_controle:equidade_qualidade_controle_3; semantic_scholar:equidade_qualidade_controle:equidade_qualidade_controle_3,0.0,CONCLUIDA,28.0,REVISAR_HUMANO,68.0,"Equidade territorial, qualidade e controle","Estudos que analisem certificação médica; qualidade decisória, auditoria, controle e revisão de decisões/documentos médicos.","Pode ser excluído por focar certificação de óbito hospitalar, sem relação substantiva com incapacidade ou fluxo pericial de benefícios.","O resumo aborda melhoria da certificação médica por meio de treinamento e auditoria, com foco em qualidade do preenchimento de formulários. Embora não trate de incapacidade, toca em certificação médica, auditoria e qualidade documental, podendo oferecer evidência metodológica indireta para controle de documentos.",PENDENTE,,,NAO_INICIADO,,PENDENTE,,,,,,,,
semantic_scholar:d5e431a917083a49e465cb4f69fa5f70ae4b1441,Analysis of Impaired Functions and Disability Due to Diseases of the Blood and Hematopoietic Organs with Regard to the Need for Rehabilitative Measures,Irina V. Fedorova; N. S. Zapariy; Anastasia G. Samusenko; D. Bolotov; Elizaveta S. Koneva,2022,Bulletin of Rehabilitation Medicine,10.38025/2078-1962-2022-21-1-114-125,https://www.semanticscholar.org/paper/d5e431a917083a49e465cb4f69fa5f70ae4b1441,https://doi.org/10.38025/2078-1962-2022-21-1-114-125,"Diseases of the blood and hematopoietic organs are one of the urgent medical and social problems. The effectiveness of the rehabilitation measures carried out depends on their compliance with functional disorders and the degree of disability associated with them. Aim. To study the dysfunction of the disabled person’s body and, based on them, to assess the limitation of vital activity and the degree of their severity. Material and methods. The study was generated in xlsx format and uploaded to the environment for statistical data analysis (https:www.r.project.org) using methods: documentary, data copying (184 units). Data processing and analysis were performed using scripts. For continuous normally distributed variables, the average value, the standard deviation, were calculated when comparing two groups of studies — the t–criterion, when comparing several groups — the ANOVA. Medians, 1st and 3rd quartiles were calculated for continuous abnormally distributed variables, and when comparing groups, the Kruskall-Wallis criterion was used. Absolute and relative frequencies were calculated for categorical variables, and when checking the conjugacy tables of 2x2 sizes, the Chi-square criterion or the Fisher criterion was used. Spearman’s rank correlation index was calculated for each pair of categorical variables. The significance level when testing statistical hypotheses was assumed to be 0.05. Results. It was found that in patients with blood and hematopoietic organs diseases, the greatest proportion in the structure of impaired functions were violations of the functions of the blood system and immunity, cardiovascular system, neuromuscular, skeletal and movement-related (statodynamic) and total functions, the severity of which, as a rule, was moderate. In the structure of restrictions of vital activity, the following restrictions of vital activity were determined: self-service abilities of the 1st degree, self-locomotion of the 1st degree and work activity of the 1st degree. Conclusion. Expert-rehabilitation diagnostics based on samples of different numbers and nosology among persons who have passed examination at the ITU bureau, allows us to form an idea of the amount of rehabilitation measures required for them, including in the conditions of assessment according to the requirements of the International Classification of Disorders, Disability and Social Insufficiency.The expert-statistical assessment of this contingent of disabled people allows us to predict the volume of examinations, to assume a prognosis for the course of diseases and to plan the volume of medical and rehabilitation care.",semantic_scholar,semantic_scholar:analise_documental_elegibilidade:analise_documental_elegibilidade_1,0.0,CONCLUIDA,28.0,REVISAR_HUMANO,66.0,Benefícios por incapacidade e avaliação médico-pericial,"Estudos que analisem benefícios por incapacidade, certificação médica ou avaliação médico-pericial.",,"O resumo trata de análise de funções prejudicadas, limitação de atividade e grau de deficiência, com possível interface com avaliação de incapacidade. Contudo, o foco aparente é reabilitação clínica/funcional, sem clareza sobre decisão administrativa, elegibilidade ou fluxo pericial.",PENDENTE,,,NAO_INICIADO,,PENDENTE,,,,,,,,
semantic_scholar:748f3d48ae30d701a0162660460f07515da8311e,Agreement between face-to-face and tele-assessment of upper limb disability in lung cancer survivors during COVID-19 era,Alejandro Heredia-Ciuró; A. Lazo-Prados; Paula Blasco-Valls; A. Calvache-Mateo; L. López-López; J. Martín-Núñez; M. Valenza,2022,Journal of Telemedicine and Telecare,10.1177/1357633x221079543,https://www.semanticscholar.org/paper/748f3d48ae30d701a0162660460f07515da8311e,https://europepmc.org/articles/pmc8883128?pdf=render,"Introduction Upper limb disability can limit the quality of life of lung cancer survivors. The COVID-19 era has required a finding of alternatives to attend the monitoring of presented disturbances with the minor risk of spread. Tele-assessment offers new possibilities for clinical assessment demonstrating good reliability compared to traditional face-to-face assessment in a variety of patients. No previous study has applied this type of assessment in lung cancer survivors. For this reason, the aim of this study was to evaluate the level of agreement between upper limb disability assessment using tele-assessment and the face-to-face method in lung cancer survivors. Methods A reliability study was conducted with 20 lung cancer survivors recruited from the Oncological Radiotherapy Service of the “Hospital PTS” (Granada). Patients attended a session for clinical face-to-face and real-time online tele-assessment. The main outcome measurements of the study included upper limb function (shirt task) and musculoskeletal disturbances (active range of movement and trigger points), and these outcomes were recorded by two independent researchers. Results The outcome measures showed good agreement between both assessments. The active range of movement presented heterogeneous results, being excellent reliability (ρ > 0.75) in extension, internal rotation, homolateral adduction, and contralateral abduction, good (0.4 < ρ < 0.75) for flexion, homolateral abduction, contralateral adduction and contralateral external rotation, and poor (ρ < 0.4) for homolateral external rotation. The measure evaluating upper limb function and trigger points show the highest interrater reliability with confidence interval lower limits ≥0.99. Discussion The tele-assessment of upper limb function and musculoskeletal disorders of lung cancer survivors present a good interrater reliability compared to face-to-face assessment. It could be useful for monitoring the disability presented by cancer survivors whose access is difficult by the residential situation, physical limitations or the risk of COVID-19 spread.",semantic_scholar,semantic_scholar:telepericia_avaliacao_remota:telepericia_avaliacao_remota_2,0.0,CONCLUIDA,28.0,REVISAR_HUMANO,63.0,Teleperícia e avaliação remota,Examina avaliação remota e concordância com avaliação presencial de disability.,"Estudo clínico sem contribuição substantiva para processos de avaliação médico-pericial, decisão administrativa, capacidade, acesso, qualidade ou controle.","O estudo compara tele-assessment e avaliação presencial de incapacidade de membro superior em sobreviventes de câncer de pulmão. Há aderência parcial ao eixo de avaliação remota e confiabilidade, mas o contexto é clínico-funcional, não pericial/administrativo. Pode ter utilidade metodológica limitada sobre equivalência entre modalidades.",PENDENTE,,,NAO_INICIADO,,PENDENTE,,,,,,,,
crossref:10.63492/lzjc98,No workaround: Assessing the impact of the Spring 2025 disability and incapacity benefit reforms on employment,Murphy; Thwaites,2025,,10.63492/lzjc98,https://doi.org/10.63492/lzjc98,https://doi.org/10.63492/lzjc98,"In March, the Government released its Pathways to Work Green Paper, setting out a package of welfare reforms that amounted to a net reduction in spending of £4.8 billion in 2029-30. On the Government’s own figures, 3.2 million families will lose out, 250,000 people will fall into poverty, and 700,000 families will fall further below the poverty line. These benefit cuts were accompanied by a significant increase in employment support costing a cumulative £1.9 billion between 2026-27 and 2029-30 but with over half of that not coming until the final year. This spotlight assesses the impact of these reforms on employment.",crossref,crossref:beneficios_incapacidade_avaliacao_medico_pericial:beneficios_incapacidade_avaliacao_medico_pericial_2,0.0,CONCLUIDA,28.0,REVISAR_HUMANO,63.0,Benefícios por incapacidade e avaliação médico-pericial,"Analisa impacto de reformas de benefícios por incapacidade, podendo oferecer evidência de política pública útil ao contexto decisório.","Resumo foca emprego e pobreza; não menciona avaliação pericial, triagem documental, teleperícia ou gestão de filas.","O registro é claramente sobre reforma de benefícios por incapacidade, mas a utilidade para a pergunta central parece indireta, centrada em efeitos laborais e distributivos, não no fluxo de avaliação.",PENDENTE,,,NAO_INICIADO,,PENDENTE,,,,,,,,
crossref:10.3898/136266211795427503,The misuse of evidence in incapacity benefit reform,Griffiths,2011,Soundings,10.3898/136266211795427503,https://doi.org/10.3898/136266211795427503,,,crossref,crossref:beneficios_incapacidade_avaliacao_medico_pericial:beneficios_incapacidade_avaliacao_medico_pericial_2,0.0,CONCLUIDA,26.0,REVISAR_HUMANO,55.0,"Equidade territorial, qualidade e controle","Título sugere discussão sobre uso de evidências em reforma de benefício por incapacidade, potencialmente relevante para qualidade decisória e desenho institucional.",Sem resumo; possível ensaio/opinião em vez de estudo empírico ou revisão.,"Há pertinência potencial ao debate de reforma e evidências em benefícios por incapacidade, mas os metadados não permitem distinguir análise substantiva de comentário político.",PENDENTE,,,NAO_INICIADO,,PENDENTE,,,,,,,,
openalex:https://openalex.org/W2018572000,Mental health and employment: much work still to be done,Samuel B. Harvey; Max Henderson; Paul Lelliott; Matthew Hotopf,2009,The British Journal of Psychiatry,10.1192/bjp.bp.108.055111,https://doi.org/10.1192/bjp.bp.108.055111,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/24E945B3962556FAF66F2FAC22FD1B0F/S0007125000249040a.pdf/div-class-title-mental-health-and-employment-much-work-still-to-be-done-div.pdf,Mental illness is now the leading cause of both sickness absence and incapacity benefits in most high-income countries. The rising economic and social costs make health and work an increasing priority for policy makers. We discuss the findings from Dame Carol Black's recent review of the health of Britain's working-age population and examine how her recommendations may impact and challenge mental health services.,openalex,openalex:beneficios_incapacidade_avaliacao_medico_pericial:beneficios_incapacidade_avaliacao_medico_pericial_2,0.0,CONCLUIDA,25.0,REVISAR_HUMANO,66.0,Benefícios por incapacidade e avaliação médico-pericial,"Estudos que analisem benefícios por incapacidade, afastamento por doença, seguro por incapacidade, certificação médica ou avaliação médico-pericial.","Editorial, comentário, notícia, apresentação, resumo de congresso ou opinião sem análise, dados, revisão ou contribuição institucional verificável.","O resumo discute saúde mental, ausência por doença e incapacity benefits em perspectiva de políticas públicas. Entretanto, aparenta ser comentário/discussão sobre revisão de política, sem foco explícito em avaliação pericial ou fluxo operacional.",PENDENTE,,,NAO_INICIADO,,PENDENTE,,,,,,,,
crossref:10.1007/978-3-031-90919-1_9-1,Disability Income: Underwriting and Benefits,Mocarski; Huppenbauer; McAllister,2026,Brackenridge's Medical Selection of Life Risks,10.1007/978-3-031-90919-1_9-1,https://doi.org/10.1007/978-3-031-90919-1_9-1,,,crossref,crossref:analise_documental_elegibilidade:analise_documental_elegibilidade_2; crossref:beneficios_incapacidade_avaliacao_medico_pericial:beneficios_incapacidade_avaliacao_medico_pericial_1,0.0,CONCLUIDA,25.0,REVISAR_HUMANO,43.0,Benefícios por incapacidade e avaliação médico-pericial,"Título sugere discussão sobre renda por incapacidade, underwriting e benefícios, potencialmente relacionada a elegibilidade.",Provável foco em seguros e subscrição de riscos; ano futuro/metadados incomuns e ausência de resumo dificultam avaliação confiável.,"Pode conter elementos sobre critérios de concessão de benefícios por incapacidade, mas o enquadramento securitário e a falta de resumo impedem inferência segura.",PENDENTE,,,NAO_INICIADO,,PENDENTE,,,,,,,,
openalex:https://openalex.org/W2139401409,Work Disability Among Individuals With Diabetes,Michael Von Korff; Wayne Katon; Elizabeth Lin; Gregory Simon; Paul Ciechanowski; Evette Ludman; Malia Oliver; Carolyn M. Rutter; Bessie A. Young,2005,Diabetes Care,10.2337/diacare.28.6.1326,https://doi.org/10.2337/diacare.28.6.1326,https://diabetesjournals.org/care/article-pdf/28/6/1326/659824/zdc00605001326.pdf,"OBJECTIVE: Diabetes is rapidly increasing in prevalence among working-age adults, but little is known about the clinical characteristics that predict work disability in this population. This study assessed clinical predictors of work disability among working-age individuals with diabetes. RESEARCH DESIGN AND METHODS: In a cohort of diabetic individuals (n = 1,642) enrolled in a large health maintenance organization, excluding homemakers and retirees, we assessed the relation of diabetes severity, chronic disease comorbidity, depressive illness, and behavioral risk factors with work disability. Three indicators of work disability were assessed: being unable to work or otherwise being unemployed; missing > or =5 days from work in the prior month; and having severe difficulty with work tasks. RESULTS: In the study population, 19% had significant work disability: 12% were unemployed, 7% of employed subjects had missed > or =5 days from work in the prior month, and 4% of employed subjects reported having had severe difficulty with work tasks. Depressive illness, chronic disease comorbidity, and diabetes symptoms were associated with all three types of work disability. Diabetes complications predicted unemployment and overall work disability status, whereas obesity and sedentary lifestyle did not predict work disability. Among subjects experiencing both major depression and three or more diabetes complications, >50% were unemployed; of those with significant work disability, half met the criteria for major or minor depression. CONCLUSIONS: Depressive illness was strongly associated with unemployment and problems with work performance. Disease severity indicators, including complications and chronic disease comorbidity, were associated with unemployment and overall work disability status. Effective management of work disability among diabetic patients may need to address both physical and psychological impairments.",openalex,openalex:beneficios_incapacidade_avaliacao_medico_pericial:beneficios_incapacidade_avaliacao_medico_pericial_3,0.0,CONCLUIDA,22.0,REVISAR_HUMANO,72.0,Benefícios por incapacidade e avaliação médico-pericial,"Estudos que analisem benefícios por incapacidade, afastamento por doença, seguro por incapacidade, certificação médica ou avaliação médico-pericial.","Estudos clínicos que não contribuam para compreender processos de avaliação médico-pericial, decisão administrativa, capacidade, acesso, qualidade ou controle.","Estuda preditores clínicos de incapacidade para o trabalho em pessoas com diabetes. Relaciona-se ao tema de work disability, mas não aborda processos periciais, elegibilidade administrativa, teleavaliação ou gestão de serviços.",PENDENTE,,,NAO_INICIADO,,PENDENTE,,,,,,,,
semantic_scholar:1b2f8d651c318f8943e251fe68b63d8c5d4fa534,Is There Uniformity in the Diagnosis of Learning Disability Globally?,A. Nehra; Ruchita Hazrati; Rhythm Makkar; Rajesh Hassija; Sanyam Bhardwaj; Apoorva Panshikar,2024,Indian Journal of Public Health,10.4103/ijph.ijph_1274_23,https://www.semanticscholar.org/paper/1b2f8d651c318f8943e251fe68b63d8c5d4fa534,https://doi.org/10.4103/ijph.ijph_1274_23,"Learning disabilities (LDs) are a group of neurodevelopmental deficits that negatively affect the acquisition, organization, retention, comprehension, or application of age appropriate knowledge. Persons with LD lead a subsidized quality of life, especially in academic/vocational and psychosocial domains. A certificate issued by the medical boards at a state or district level is required to avail benefits such as scribes or relaxations. This may be done through a series of assessments by psychologists, special educators, or other health-care professionals. The authors aim to understand if uniformity exists in the assessment methods used for the diagnosis of LD globally and to prepare a gap analysis for the same. A systematic review was performed on English literature articles published from January 2005 to August 2023. Full-text studies reporting assessment and diagnostic methods of LD were included. A total of 1246 records were identified through a manual search of an electronic database. Seven duplicates were removed and 1174 studies were excluded based on the relevance by screening titles, abstracts, and full texts. Sixty-five studies were included and analyzed. The authors found a lack of uniformity in this diagnostic protocol, leading to uncertainty in disability certification, doctor shopping, and additional stress for the patients, as well as added burden on the government. Identification of LD requires a multistep assessment process with culturally relevant tools and norms and the participation of a multidisciplinary team of experts.",pubmed; semantic_scholar,pubmed:analise_documental_elegibilidade:analise_documental_elegibilidade_2; semantic_scholar:analise_documental_elegibilidade:analise_documental_elegibilidade_2,0.0,CONCLUIDA,22.0,REVISAR_HUMANO,71.0,Análise documental e elegibilidade,Estudos que analisem certificação médica ou processos de decisão sobre incapacidade.,,"Revisão sistemática sobre uniformidade de métodos diagnósticos para transtorno de aprendizagem, mencionando certificado emitido por juntas médicas para acesso a benefícios. Pode informar processos de certificação/elegibilidade, embora não esteja centrado em benefícios por incapacidade laboral ou fluxo pericial.",PENDENTE,,,NAO_INICIADO,,PENDENTE,,,,,,,,
semantic_scholar:ac96bb35713a60e485c8a8337db6c2ceff0a046d,Telemedicine utilization and digital inclusion among people with disabilities in Saudi Arabia: post-pandemic associated factors and policy implications,Osama Albasheer; S. Abdelwahab; Ibrahim Gosadi; Hatim Alessa; Afnan Madkhali; Afaf Hakami; Hanin Mobarki; Osama Mobarki; Jawaher Farji; R. Hakami; Khalid Mohammed Aldalgan; Murad Ahmed Mobarki; Atheer Abdulhadi Homadi; N. Alhazmi; Alhussain Mohammed Hakami,2026,Frontiers in Public Health,10.3389/fpubh.2026.1756958,https://www.semanticscholar.org/paper/ac96bb35713a60e485c8a8337db6c2ceff0a046d,https://europepmc.org/articles/PMC13199343?pdf=render,"Background People with disabilities face substantial barriers to accessing healthcare services, particularly in regions with limited physical and digital infrastructure. This study aimed to assess the prevalence of telemedicine utilization among individuals with disabilities in Saudi Arabia, identify key associated factors of its adoption, and explore the main barriers to its use. Method A cross-sectional survey was conducted between December 2024 and April 2025 among 488 individuals with disabilities from Saudi Arabia. Participants were assessed using the World Health Organization Disability Assessment Schedule 2.0 (WHODAS 2.0) for functional limitations and the Telehealth Usability Questionnaire (TUQ-21) to evaluate telemedicine experience and satisfaction. Data were collected through face-to-face interviews conducted by trained healthcare professionals. Descriptive statistics, chi-square tests, and multivariate logistic regression analyses were used to examine factors associated with telemedicine use. Results Among the 488 participants, only 25.4% (n = 124) reported using telemedicine service. WHODAS scores were significantly higher among individuals who did not use telemedicine (mean ± SD: 2.55 ± 1.08) compared to users (mean ± SD: 2.49 ± 1.00). Higher education levels and urban residence were significantly associated with telemedicine utilization, while being widowed was associated with lower use. Psychological conditions showed the strongest association with telemedicine use (χ2 = 45.915, p < 0.001). Major barriers included a preference for in-person visits (81.9%), lack of familiarity with telehealth (27.2%), and limited provider availability (22.0%). Conclusion Despite favorable perceptions of privacy and ease of use, telemedicine adoption among people with disabilities in Saudi Arabia remains low. Enhancing digital literacy, provider capacity, and service availability is critical to expanding access.",europe_pmc; semantic_scholar,europe_pmc:telepericia_avaliacao_remota:telepericia_avaliacao_remota_2; semantic_scholar:telepericia_avaliacao_remota:telepericia_avaliacao_remota_2,0.0,CONCLUIDA,22.0,REVISAR_HUMANO,71.0,"Equidade territorial, qualidade e controle","Discute acesso, inclusão digital, barreiras e desigualdades de acesso à telemedicina entre pessoas com deficiência.","Telemedicina sem relação substantiva com avaliação de incapacidade, certificação, elegibilidade ou fluxos periciais.","O estudo aborda utilização de telemedicina e inclusão digital entre pessoas com deficiência, com foco em barreiras de acesso e implicações de política. Não é sobre perícia/benefícios, mas pode informar o eixo de equidade territorial e barreiras de acesso à avaliação remota.",PENDENTE,,,NAO_INICIADO,,PENDENTE,,,,,,,,
semantic_scholar:74d68f7459adffe775ca255a5d7c0e9f8f4fd9cb,The eSMAF: a software for the assessment and follow-up of functional autonomy in geriatrics,P. Boissy; Simon Brière; M. Tousignant; E. Rousseau,2007,BMC Geriatrics,10.1186/1471-2318-7-2,https://www.semanticscholar.org/paper/74d68f7459adffe775ca255a5d7c0e9f8f4fd9cb,https://bmcgeriatr.biomedcentral.com/counter/pdf/10.1186/1471-2318-7-2,"BackgroundFunctional status or disability forms the core of most assessment instruments used to identify mix and level of resources and services needed by older adults who possess common characteristics. The Functional Autonomy Measurement System (SMAF) is a 29-item scale measuring functional ability in five different areas. It has been recommended for use for home care, for allocation of chronic beds, for developing care plans in institutional settings and for epidemiological and evaluative studies. The SMAF can also be used with a case-mix classification system (Iso-SMAF) to allocate resources based on patients' functional autonomy characteristics. The objective of this project was to develop a software version of the SMAF to facilitate the evaluation of the functional status of older adults in health services research and to optimize the clinical decision-making process.ResultsThe eSMAF was developed over an 24-month period using a modified waterfall software engineering process. Requirements and functional specifications were determined using focus groups of stakeholders. Different versions of the software were iteratively field-tested in clinical and research environments and software adaptations made accordingly. User documentation and online help were created to assist the deployment of the software. The software is available in French or English versions under a 30-day unregistered demonstration license or a free restricted registered academic license. It can be used locally on a Windows-based PC or over a network to input SMAF data into a database, search and aggregate client data according to clinical and/or administrative criteria, and generate summary or detailed reports of selected data sets for print or export to another database.ConclusionIn the last year, the software has been successfully deployed in the clinical workflow of different institutions in research and clinical applications. The software performed relatively well in terms of stability and performance. Barriers to implementation included antiquated computer hardware, low computer literacy and access to IT support. Key factors for the deployment of the software included standardization of the workflow, user training and support.",semantic_scholar,semantic_scholar:capacidade_filas_alocacao:capacidade_filas_alocacao_3,0.0,CONCLUIDA,22.0,REVISAR_HUMANO,71.0,Análise documental e elegibilidade,Aborda instrumento/software de avaliação funcional usado para alocação de recursos e apoio à decisão.,"Não trata explicitamente de benefícios por incapacidade, certificação administrativa ou perícia médica federal.","O resumo descreve software para avaliação funcional de idosos e classificação para alocação de recursos/camas e apoio à decisão. Pode oferecer evidência útil sobre avaliação padronizada e critérios auditáveis de alocação, embora fora do contexto de benefícios por incapacidade.",PENDENTE,,,NAO_INICIADO,,PENDENTE,,,,,,,,
openalex:https://openalex.org/W2106156519,“Telestroke”,Steven R. Levine; Mark Gorman,1999,Stroke,10.1161/01.str.30.2.464,https://doi.org/10.1161/01.str.30.2.464,https://www.ahajournals.org/doi/pdf/10.1161/01.STR.30.2.464,"BACKGROUND: Time is of the essence for effective intervention in acute ischemic stroke. Efforts including stroke teams that are ""on call"" around-the-clock are emerging to reduce the time from emergency room arrival to evaluation and treatment. SUMMARY OF COMMENT: Based on the results of the NINDS rt-PA Stroke Trial, which demonstrated both clinical effectiveness in reducing neurological deficits and disability and cost savings to health care systems, many community hospitals and managed-care organizations are exploring methods to enhance and expedite acute stroke care in their local communities. Only a small fraction of acute stroke victims is currently treated with thrombolytics (<1.5% nationally), and few benefit from the expertise and experience of the stroke teams. It is essential to develop new paradigms to improve acute stroke care in all settings, rural and urban. Rapid linkages to expert stroke care can help the underserved areas. Telemedicine for stroke, ""Telestroke, "" uses state-of-the-art video telecommunications that may be a potential solution and may maximize the number of patients given effective acute stroke treatment across the country and across the world. Telestroke could facilitate remote cerebrovascular specialty consults from virtually any location within minutes of attempted contact, adding greater expertise to the care of any individual patient. This model also has the potential to enhance patient entry into clinical trials. Telestroke would enhance stroke education through the use of Internet-based interactives for health-care professionals and patients. Education would be facilitated through the creation of telecommunication-linked classes providing interactive information on stroke care and prevention to places where they are otherwise not available. Health-care professionals will gain experience and expertise through the interaction with a remote expert--telementoring. Telestroke provides an excellent medium for data collection and an unprecedented opportunity for quality assurance. Monitoring of an entire tele-interaction can offer real-time assessments, which can then be analyzed in-depth at a later date for unique insights into health-care delivery. Prehospital use of telemedicine for stroke is already being piloted, linking patients in the ambulance to the emergency department. Legal and economic parameters must be established for telemedicine in the areas of reimbursement, liability, malpractice insurance, licensing, and credentialing. Issues of protection of privacy and confidentiality, informed consent, product liability, and industry standards must be addressed to facilitate the use of this new and potentially useful technology. CONCLUSIONS: Computer-based technology can now be used to integrate electronic medical information, clinical assessment tools, neuroradiology, laboratory data, and clinical pathways to bring state-of-the-art expert stroke care to underserved areas.",openalex,openalex:telepericia_avaliacao_remota:telepericia_avaliacao_remota_1; openalex:telepericia_avaliacao_remota:telepericia_avaliacao_remota_2,0.0,CONCLUIDA,22.0,REVISAR_HUMANO,71.0,Teleperícia e avaliação remota,Estudos que examinem telemedicina aplicada à avaliação remota; estudos que discutam acesso territorial e inclusão de áreas remotas.,"Telemedicina exclusivamente assistencial, sem relação substantiva com avaliação de incapacidade, certificação, elegibilidade, triagem ou gestão de fluxos.","O artigo trata de telestroke para ampliar acesso rápido a especialistas, inclusive em áreas rurais e urbanas, com ênfase em tempo e acesso. É telemedicina assistencial, não pericial, mas pode ter utilidade indireta para desenho de fluxos remotos e equidade territorial. Requer avaliação humana.",PENDENTE,,,NAO_INICIADO,,PENDENTE,,,,,,,,
