id_registro,titulo,autores,ano,periodico,doi,url,url_pdf_aberto,resumo,fontes,consultas_busca,pontuacao_relevancia,status_pre_triagem_ia,escore_aderencia_ia,recomendacao_ia,confianca_ia,bloco_tematico_ia,criterio_inclusao_ia,criterio_exclusao_ia,justificativa_ia,decisao_titulo_resumo,motivo_exclusao_titulo_resumo,texto_completo_local,decisao_texto_completo,motivo_exclusao_texto_completo,incluir_final,observacoes,pais_contexto,objetivo_estudo,desenho_metodo,amostra_base,achados_principais,limitacoes,contribuicao_pergunta
openalex:https://openalex.org/W4292202284,A framework for digital health equity,Safiya Richardson; Katharine Lawrence; Antoinette Schoenthaler; David Mann,2022,npj Digital Medicine,10.1038/s41746-022-00663-0,https://doi.org/10.1038/s41746-022-00663-0,https://www.nature.com/articles/s41746-022-00663-0.pdf,"We present a comprehensive Framework for Digital Health Equity, detailing key digital determinants of health (DDoH), to support the work of digital health tool creators in industry, health systems operations, and academia. The rapid digitization of healthcare may widen health disparities if solutions are not developed with these determinants in mind. Our framework builds on the leading health disparities framework, incorporating a digital environment domain. We examine DDoHs at the individual, interpersonal, community, and societal levels, discuss the importance of a root cause, multi-level approach, and offer a pragmatic case study that applies our framework.",openalex,openalex:equidade_qualidade_controle:equidade_qualidade_controle_1,0.0,CONCLUIDA,20.0,REVISAR_HUMANO,63.0,"Equidade territorial, qualidade e controle","Estudos que discutam acesso territorial, equidade, barreiras geográficas, inclusão de populações remotas ou desigualdades de acesso à avaliação médico-pericial.","Telemedicina exclusivamente assistencial, sem relação substantiva com avaliação de incapacidade, certificação, elegibilidade, triagem ou gestão de fluxos.","Propõe framework de equidade em saúde digital. Pode oferecer insumos conceituais sobre equidade no uso de ferramentas digitais, mas o resumo não menciona incapacidade, perícia, elegibilidade ou decisão administrativa.",PENDENTE,,,NAO_INICIADO,,PENDENTE,,,,,,,,
openalex:https://openalex.org/W2133455873,Discrepancies in autobiographical memories--- implications for the assessment of asylum seekers: repeated interviews study,Jane Herlihy,2002,BMJ,10.1136/bmj.324.7333.324,https://doi.org/10.1136/bmj.324.7333.324,https://www.bmj.com/content/bmj/324/7333/324.full.pdf,"OBJECTIVE: To investigate the consistency of autobiographical memory of people seeking asylum, in light of the assumption that discrepancies in asylum seekers' accounts of persecution mean that they are fabricating their stories. DESIGN: Repeated interviews. SETTING: England, 1999 and 2000. PARTICIPANTS: Community sample of 27 Kosovan and 12 Bosnian refugees. MAIN OUTCOME MEASURES: Discrepancies in repeated descriptions of one traumatic and one non-traumatic event, including specific details, rated as central or peripheral to the event. Self report measures of post-traumatic stress disorder and depression. RESULTS: Discrepancies between an individual's accounts were common. For participants with high levels of post-traumatic stress, the number of discrepancies increased with length of time between interviews. More discrepancies occurred in details peripheral to the account than in details that were central to the account. CONCLUSION: The assumption that inconsistency of recall means that accounts have poor credibility is questionable. Discrepancies are likely to occur in repeated interviews. For refugees showing symptoms of high levels of post-traumatic stress, the length of the application process may also affect the number of discrepancies. Recall of details rated by the interviewee as peripheral to the account is more likely to be inconsistent than recall of details that are central to the account. Thus, such inconsistencies should not be relied on as indicating a lack of credibility.",openalex,openalex:analise_documental_elegibilidade:analise_documental_elegibilidade_1,0.0,CONCLUIDA,20.0,REVISAR_HUMANO,61.0,"Equidade territorial, qualidade e controle","Estudos que tratem de qualidade decisória, confiabilidade, auditoria, controle, integridade, prevenção de fraude, revisão de decisões ou riscos associados à avaliação remota ou documental.",,"Estudo sobre consistência de memórias autobiográficas em entrevistas repetidas de solicitantes de asilo e implicações para avaliação de credibilidade. Pode dialogar com confiabilidade decisória e interpretação de inconsistências documentais/entrevistas, mas está fora do campo de incapacidade e perícia médica no resumo.",PENDENTE,,,NAO_INICIADO,,PENDENTE,,,,,,,,
openalex:https://openalex.org/W2155854162,Cost-benefit analysis of psychological therapy,Richard Layard; David M. Clark; Martín Knapp; Guy Mayraz,2007,National Institute Economic Review,10.1177/0027950107086171,https://doi.org/10.1177/0027950107086171,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/CBEC26AB2AB0ABC47D0C3F570E0FFA21/S0027950100012631a.pdf/div-class-title-cost-benefit-analysis-of-psychological-therapy-div.pdf,"At present six million people are suffering from clinical depression or anxiety disorders, but only a quarter of them are in treatment. NICE Guidelines prescribe the offer of evidence-based psychological therapy, but they are not implemented, due to lack of therapists within the NHS. We therefore estimate the economic costs and benefits of providing psychological therapy to people not now in treatment. The cost to the governement would be fully covered by the savings in incapacity benefits and extra taxes that result from more people being able to work. On our estimates, the cost could be recovered within two years - and certainly within five. And the benefits to the whole economy are greater still. This is not because we expect the extra therapy to be targeted especially at people with problems about work. It is because the cost of the therapy is so small (£750 in total), the recovery rates are so high (50 per cent) and the cost of a person on IB is so large (£750 per month ). These findings strongly reinforce the humanitatian case for implementing the NICE Guidelines. Current proposals for doing this would require some 8,000 extra psychological therapists withing the NHS over the six years.",openalex,openalex:beneficios_incapacidade_avaliacao_medico_pericial:beneficios_incapacidade_avaliacao_medico_pericial_2,0.0,CONCLUIDA,18.0,REVISAR_HUMANO,69.0,Benefícios por incapacidade e avaliação médico-pericial,Estudos que analisem benefícios por incapacidade ou afastamento por doença.,Textos sem relação substantiva com a pergunta de pesquisa ou com ao menos um eixo da matriz analítica.,"Analisa custos e benefícios de terapia psicológica mencionando economia em incapacity benefits e retorno ao trabalho. Contudo, o foco principal é intervenção terapêutica, não avaliação pericial ou desenho de fluxo decisório.",PENDENTE,,,NAO_INICIADO,,PENDENTE,,,,,,,,
openalex:https://openalex.org/W3046849059,Disability inclusiveness of government responses to COVID-19 in South America: a framework analysis study,Dikaios Sakellariou; Ana Paula Serrata Malfitano; Elena S. Rotarou,2020,International Journal for Equity in Health,10.1186/s12939-020-01244-x,https://doi.org/10.1186/s12939-020-01244-x,https://equityhealthj.biomedcentral.com/counter/pdf/10.1186/s12939-020-01244-x,"BACKGROUND: Disabled people are particularly exposed to the risks of COVID-19, as well as to the measures taken to address it, and their impact. The aim of the study was to examine the disability-inclusiveness of government responses to COVID-19 in four South American Countries: Argentina, Brazil, Chile, and Peru. METHODS: We conducted documentary research, using framework analysis to analyse reports, legislation, decrees, and other official documents that communicated measures taken in response to the pandemic, published from February 1st until May 22nd, 2020. We included documents reporting measures that affected disabled people either directly (measures specifically designed for disabled people) or indirectly (measures for the general population). We developed an analytical framework based on recommendations for disability-inclusive response to COVID-19 published by the Economic Commission for Latin America and the Carribean, the World Health Organisation, and other international organisations. RESULTS: We analysed 72 documents. The findings highlight that while some positive measures were taken, the needs of disabled people were not fully considered. Several countries published recommendations for a disability-inclusive response to COVID-19, without ensuring their translation to practice. All countries took at least some steps to ensure access to financial support, health, and education for disabled people, but at the same time they also implemented policies that had a detrimental impact on disabled people. The populations that are most exposed to the impacts of COVID-19, including disabled people living in institutional care, were protected in several cases only by recommendations rather by legislation. CONCLUSIONS: This study illustrates how the official government responses taken by four countries in the region - while positive, in several aspects - do not fully address the needs of disabled people, thus further disadvantaging them. In order to ensure response to COVID - 19 is disability inclusive, it is necessary to translate recommendations to practice, consider disabled people both in mainstream policy and in disability-specific measures, and focus on the long-term reconstruction phase.",openalex,openalex:analise_documental_elegibilidade:analise_documental_elegibilidade_1,0.0,CONCLUIDA,18.0,REVISAR_HUMANO,63.0,"Equidade territorial, qualidade e controle","Estudos que discutam acesso territorial, equidade, barreiras geográficas, inclusão de populações remotas ou desigualdades de acesso à avaliação médico-pericial.",,"Analisa inclusão de pessoas com deficiência nas respostas governamentais à COVID-19 em países sul-americanos, incluindo Brasil. Há aderência ao eixo de equidade e políticas públicas, mas não aparece relação direta com avaliação médico-pericial, benefícios por incapacidade ou fluxo de requerimentos.",PENDENTE,,,NAO_INICIADO,,PENDENTE,,,,,,,,
crossref:10.1089/tmr.2024.0056,Comprehensiveness of the Telemedicine Assessment Toolkit for the Assessment of Audiovisual Telemedicine Encounters,Hilane; Agbali; Tracy; Bonacina; De Leo,2024,Telemedicine Reports,10.1089/tmr.2024.0056,https://doi.org/10.1089/tmr.2024.0056,https://doi.org/10.1089/tmr.2024.0056,,crossref,crossref:telepericia_avaliacao_remota:telepericia_avaliacao_remota_2,0.0,CONCLUIDA,18.0,REVISAR_HUMANO,55.0,Teleperícia e avaliação remota,"Avalia toolkit para assessment de encontros de telemedicina audiovisual, potencialmente útil para qualidade e auditoria em avaliação remota.","Não há menção a incapacidade, perícia, elegibilidade ou benefícios; pode tratar apenas de qualidade geral de teleconsultas assistenciais.","O título sugere instrumento para avaliar a abrangência de encontros de telemedicina, o que pode informar controle/qualidade de modalidades remotas. Porém, sem resumo, a relação com avaliação médico-pericial é incerta.",PENDENTE,,,NAO_INICIADO,,PENDENTE,,,,,,,,
openalex:https://openalex.org/W1985282719,"A comparison of the causes of blindness certifications in England and Wales in working age adults (16–64 years), 1999–2000 with 2009–2010",Gerald Liew; Michel Michaelides; Catey Bunce,2014,BMJ Open,10.1136/bmjopen-2013-004015,https://doi.org/10.1136/bmjopen-2013-004015,https://bmjopen.bmj.com/content/bmjopen/4/2/e004015.full.pdf,"OBJECTIVES: To report on the causes of blindness certifications in England and Wales in working age adults (16-64 years) in 2009-2010; and to compare these with figures from 1999 to 2000. DESIGN: Analysis of the national database of blindness certificates of vision impairment (CVIs) received by the Certifications Office. SETTING AND PARTICIPANTS: Working age (16-64 years) population of England and Wales. MAIN OUTCOME MEASURES: Number and cause of blindness certifications. RESULTS: The Certifications Office received 1756 CVIs for blindness from persons aged between 16 and 64 inclusive between 1 April 2009 and 31 March 2010. The main causes of blindness certifications were hereditary retinal disorders (354 certifications comprising 20.2% of the total), diabetic retinopathy/maculopathy (253 persons, 14.4%) and optic atrophy (248 persons, 14.1%). Together, these three leading causes accounted for almost 50% of all blindness certifications. Between 1 April 1999 and 31 March 2000, the leading causes of blindness certification were diabetic retinopathy/maculopathy (17.7%), hereditary retinal disorders (15.8%) and optic atrophy (10.1%). CONCLUSIONS: For the first time in at least five decades, diabetic retinopathy/maculopathy is no longer the leading cause of certifiable blindness among working age adults in England and Wales, having been overtaken by inherited retinal disorders. This change may be related to factors including the introduction of nationwide diabetic retinopathy screening programmes in England and Wales and improved glycaemic control. Inherited retinal disease, now representing the commonest cause of certification in the working age population, has clinical and research implications, including with respect to the provision of care/resources in the NHS and the allocation of research funding.",openalex,openalex:equidade_qualidade_controle:equidade_qualidade_controle_3,0.0,CONCLUIDA,10.0,REVISAR_HUMANO,72.0,Benefícios por incapacidade e avaliação médico-pericial,"Estudos que analisem benefícios por incapacidade, afastamento por doença, seguro por incapacidade, certificação médica ou avaliação médico-pericial.",,"Analisa banco nacional de certificados de deficiência visual/impairment e causas de certificações. Há aderência parcial pelo eixo de certificação médica e uso de base administrativa, embora não trate explicitamente de benefícios por incapacidade nem de fluxo entre modalidades de avaliação.",PENDENTE,,,NAO_INICIADO,,PENDENTE,,,,,,,,
semantic_scholar:dc573335c8d5fb7b48c3eae3c2d2c29918988702,Making virtual health care accessible to the deaf community: Findings from the telehealth survey,Ashley Mussallem; T. Panko; Jessica Contreras; M. Plegue; W. Dannels; Gretchen Roman; P. Hauser; Michael McKee,2022,Journal of Telemedicine and Telecare,10.1177/1357633x221074863,https://www.semanticscholar.org/paper/dc573335c8d5fb7b48c3eae3c2d2c29918988702,,"Introduction To reduce COVID-19 exposure risk, virtual visits became widely adopted as a common form of healthcare delivery for the general population. It is unknown how this affected the deaf population, a sociolinguistic minority group that continues to face communication and healthcare barriers. The survey's objective was to describe the deaf participants’ experiences with telehealth visits. Methods A 28-item online survey, available in American Sign Language and English, was developed and disseminated between November 2020 and January 2021. Ninety-nine deaf participants responded. Descriptive statistics were performed to assess the participant's virtual health care use, experiences, and communication approaches. Results Seventy-five percent of respondents used telehealth at least once in the past 12 months (n = 74; age = 37.6 ± 14.5 years). Of those who used telehealth, nearly two-thirds experienced communication challenges (65.3%; n = 49). Half of the participants reported having to connect via a video relay service that employs interpreters who maintain general certification instead of a remote interpreter with specialized health care interpreting certifications for video visits with their health care providers (n = 37) and a third of participants reported needing to use their residual hearing to communicate with their providers (n = 25). Conclusion Standard protocols for health care systems and providers are needed to minimize the burden of access on deaf patients and ensure virtual visits are equitable. It is recommended these visits be offered on Health Insurance Portability and Accountability Act-compliant platforms and include multi-way video to allow for the inclusion of remote medical interpreters and/or real-time captionists to ensure effective communication between the provider and the deaf patient occurs.",semantic_scholar,semantic_scholar:telepericia_avaliacao_remota:telepericia_avaliacao_remota_3,0.0,CONCLUIDA,10.0,REVISAR_HUMANO,72.0,"Equidade territorial, qualidade e controle","Estudos que discutam acesso territorial, equidade, barreiras geográficas, inclusão de populações remotas ou desigualdades de acesso à avaliação médico-pericial; Estudos que examinem telemedicina aplicada à avaliação remota",,"Estudo empírico sobre acessibilidade da atenção virtual para população surda, com foco em barreiras de comunicação e certificação de intérpretes. Não é sobre incapacidade, mas pode oferecer evidência útil sobre equidade de acesso e riscos operacionais em avaliações remotas.",PENDENTE,,,NAO_INICIADO,,PENDENTE,,,,,,,,
openalex:https://openalex.org/W2157037004,Pediatric complex chronic conditions classification system version 2: updated for ICD-10 and complex medical technology dependence and transplantation,Chris Feudtner; James A. Feinstein; Wenjun Zhong; Matt Hall; Dingwei Dai,2014,BMC Pediatrics,10.1186/1471-2431-14-199,https://doi.org/10.1186/1471-2431-14-199,https://bmcpediatr.biomedcentral.com/counter/pdf/10.1186/1471-2431-14-199,"BACKGROUND: The pediatric complex chronic conditions (CCC) classification system, developed in 2000, requires revision to accommodate the International Classification of Disease 10th Revision (ICD-10). To update the CCC classification system, we incorporated ICD-9 diagnostic codes that had been either omitted or incorrectly specified in the original system, and then translated between ICD-9 and ICD-10 using General Equivalence Mappings (GEMs). We further reviewed all codes in the ICD-9 and ICD-10 systems to include both diagnostic and procedural codes indicative of technology dependence or organ transplantation. We applied the provisional CCC version 2 (v2) system to death certificate information and 2 databases of health utilization, reviewed the resulting CCC classifications, and corrected any misclassifications. Finally, we evaluated performance of the CCC v2 system by assessing: 1) the stability of the system between ICD-9 and ICD-10 codes using data which included both ICD-9 codes and ICD-10 codes; 2) the year-to-year stability before and after ICD-10 implementation; and 3) the proportions of patients classified as having a CCC in both the v1 and v2 systems. RESULTS: The CCC v2 classification system consists of diagnostic and procedural codes that incorporate a new neonatal CCC category as well as domains of complexity arising from technology dependence or organ transplantation. CCC v2 demonstrated close comparability between ICD-9 and ICD-10 and did not detect significant discontinuity in temporal trends of death in the United States. Compared to the original system, CCC v2 resulted in a 1.0% absolute (10% relative) increase in the number of patients identified as having a CCC in national hospitalization dataset, and a 0.4% absolute (24% relative) increase in a national emergency department dataset. CONCLUSIONS: The updated CCC v2 system is comprehensive and multidimensional, and provides a necessary update to accommodate widespread implementation of ICD-10.",openalex,openalex:equidade_qualidade_controle:equidade_qualidade_controle_3,0.0,CONCLUIDA,8.0,REVISAR_HUMANO,63.0,Análise documental e elegibilidade,"Estudos que abordem triagem documental, elegibilidade, análise de documentos médicos, validação de atestados ou processos de decisão sobre incapacidade.",,"Atualiza sistema de classificação baseado em CID-10 e códigos diagnósticos/procedimentais, com potencial utilidade indireta para triagem documental e categorização de condições médicas. Porém o resumo não menciona incapacidade, benefícios, certificação ou avaliação pericial; aderência é apenas instrumental.",PENDENTE,,,NAO_INICIADO,,PENDENTE,,,,,,,,
openalex:https://openalex.org/W2026832271,Evaluation of medical audit.,M. B. Robinson,1994,Journal of Epidemiology & Community Health,10.1136/jech.48.5.435,https://doi.org/10.1136/jech.48.5.435,https://jech.bmj.com/content/jech/48/5/435.full.pdf,"OBJECTIVE: To review current knowledge of the effectiveness of medical audit programmes as a whole and of specific interventions within these programmes, as a means of changing clinical behaviour. CRITERIA FOR INCLUSION AND EXCLUSION OF PUBLISHED REPORTS: Articles listed on Medline from 1985-92 with key words ""quality assurance"" or ""medical audit"", and ""evaluation"" and relevant references from these articles, and from recently published reviews and reports on medical audit, were included. Excluded were simple descriptions of audit activity, replications of previous work, and publication in a language other than English. RESULTS: Evaluation of entire programmes of medical audit is unusual. Most reports concern specific interventions and focus particularly on the scientific and technical aspects of quality. These interventions may be classified by the means through which they attempt to achieve desired changes: patient characteristics; physician characteristics; administrative and organisational structures; and financial incentives. CONCLUSIONS: Knowledge about effective methods of bringing about specific changes in clinical behaviour is rudimentary. Impact is highly dependent on local factors, so generalisation of results to other settings is difficult. More qualitative research is needed to define the local factors which influence results.",openalex,openalex:equidade_qualidade_controle:equidade_qualidade_controle_3,0.0,CONCLUIDA,7.0,REVISAR_HUMANO,66.0,"Equidade territorial, qualidade e controle","Estudos que tratem de qualidade decisória, confiabilidade, auditoria, controle, integridade, prevenção de fraude, revisão de decisões ou riscos associados à avaliação remota ou documental.",,"Revisão sobre efetividade de programas de auditoria médica e intervenções para mudar comportamento clínico. Pode informar mecanismos de controle e auditoria, mas não há menção a incapacidade, certificação, elegibilidade ou serviços periciais.",PENDENTE,,,NAO_INICIADO,,PENDENTE,,,,,,,,
openalex:https://openalex.org/W2133393736,Principles for allocation of scarce medical interventions,Govind Persad; Alan Wertheimer; Ezekiel Emanuel,2009,The Lancet,10.1016/s0140-6736(09)60137-9,https://doi.org/10.1016/s0140-6736(09)60137-9,https://philpapers.org/archive/PERPFA-2.pdf,,openalex,openalex:capacidade_filas_alocacao:capacidade_filas_alocacao_3,0.0,CONCLUIDA,5.0,REVISAR_HUMANO,55.0,"Capacidade, filas e alocação de serviços","Estudos que analisem capacidade operacional, filas, tempo de espera, produtividade, priorização de casos, alocação de profissionais ou gestão de demanda em serviços periciais ou sistemas de benefícios.",Textos sem relação substantiva com a pergunta de pesquisa ou com ao menos um eixo da matriz analítica.,"Título sugere princípios gerais para alocação de intervenções médicas escassas, potencialmente útil como referência conceitual de priorização/alocação, mas sem resumo e sem indicação explícita de incapacidade, perícia ou benefícios. Aderência apenas indireta.",PENDENTE,,,NAO_INICIADO,,PENDENTE,,,,,,,,
semantic_scholar:30929a39a7374bd32fec20710d14f7c3ef60ff13,"An evaluation of the discriminant and predictive validity of relative social disadvantage as screening criteria for priority access to public general dental care, in Australia",K. Jones,2014,BMC Health Services Research,10.1186/1472-6963-14-106,https://www.semanticscholar.org/paper/30929a39a7374bd32fec20710d14f7c3ef60ff13,https://bmchealthservres.biomedcentral.com/counter/pdf/10.1186/1472-6963-14-106,"BackgroundMost public dental care services provide preventive, general dental care on a chronological, first come – first served basis. There is concern about lack of transparency, equity and timeliness in access to public dental services across Australia. Using social determinants as screening criteria is a novel approach to triage in dental care and is relatively untested in the literature. The research evaluated the discriminant and predictive validity of relative social disadvantage in prioritising access to public general dental care.MethodsA consecutive sample of 615 adults seeking general dental care was selected. The validation measure used was clinical assessment of priority. Nine indicators of relative social disadvantage (RSD) were collected: Indigenous status; intellectual disability; physical disability; wheelchair usage; dwelling conditions; serious medical condition; serious medical condition and taking regular medication; hospitalised within 12 months; and, regular medical visits. At the first dental visit, dentists rated care as a priority if treatment was required ≤6 months (PriorityTx) and otherwise non-priority (non-PriorityTx). A standardised dental examination was conducted. Sensitivity, specificity, positive and negative predictive value and area under the ROC curve analyses of 1+ of RSD in predicting clinical priority were calculated.ResultsIn bivariate analyses, one or more indicators of relative social disadvantage status were significantly associated with PriorityTx (P < 0.001; χ2). In multivariate analyses, one or more indicators of relative social disadvantage persisted as an independent predictor of PriorityTx (OR 3.8, 95% CI = 2.6-5.6). Compared with clinicians’ classification of PriorityTx, one or more indicators of relative social disadvantage had a sensitivity of 77.1%, and specificity of 53.3%, together with a positive predictive value of 81.9% and negative predictive value of 46.0%. ROC curve analysis supported one or more indicators of relative social disadvantage as a predictor of greater priority for access to general dental care (0.66).ConclusionsConsiderable heterogeneity exists among persons seeking public general dental care in New South Wales. RSD performs as a valid predictor of priority for access to treatment and acts as valid screening criteria for triaging priority access to treatment. Such indicators may address issues of inequality in access to general public oral health services.",semantic_scholar,semantic_scholar:equidade_qualidade_controle:equidade_qualidade_controle_1,0.0,CONCLUIDA,4.0,REVISAR_HUMANO,78.0,"Capacidade, filas e alocação de serviços","Examina critérios de triagem/priorização, acesso, transparência, equidade e tempo de espera em serviço público.","Contexto é cuidado odontológico público, não avaliação de incapacidade ou benefícios.","Embora fora do campo pericial, o estudo aborda diretamente critérios auditáveis de priorização e acesso em filas de serviço público, podendo ter utilidade conceitual para desenho de fluxo.",PENDENTE,,,NAO_INICIADO,,PENDENTE,,,,,,,,
semantic_scholar:b5089a633ee75eb08bfe9603cf8afc7d69360fdc,Workplace accommodation and audit-based evaluation process for compliance with the Employment Equity Act: inclusionary practices that exclude—an institutional ethnography,J. Deveau,2011,,10.29173/cjs10479,https://www.semanticscholar.org/paper/b5089a633ee75eb08bfe9603cf8afc7d69360fdc,https://journals.library.ualberta.ca/cjs/index.php/CJS/article/download/10479/9018,"Matt kept the operable window in his office open all the time because he needed unlimited access to fresh air. This was terminated after a Heating, Ventilation, and Air Conditioning system was installed in his Government of Canada office building. After Matt’s access to fresh air became mechanically controlled through extra-locally developed air quality standards, the workplace became a barrier for him. Matt was deemed to suffer from a disability known as environmental sensitivity because he became ill every time he spent more than 45 minutes inside his office building. Yet, according to a textually-mediated assessment of Matt’s workplace performed by a Compliance Review Officer from the Canadian Human Rights Commission, his workplace was barrier-free. Using Dorothy E. Smith’s institutional ethnography, this paper explicates how the social organization of workplace accommodation and compliance—processes that were developed to promote inclusion—are exclusionary.",semantic_scholar,semantic_scholar:equidade_qualidade_controle:equidade_qualidade_controle_1,0.0,CONCLUIDA,3.0,REVISAR_HUMANO,74.0,"Equidade territorial, qualidade e controle","Aborda processo de avaliação baseado em auditoria, compliance, barreiras institucionais e exclusão relacionada à deficiência.",Não trata claramente de benefícios por incapacidade ou avaliação médico-pericial; foco parece ser acomodação no trabalho.,"Há aderência parcial por discutir avaliação documental/auditável e controle institucional envolvendo deficiência, mas o contexto principal é acomodação laboral e conformidade com legislação de equidade, não benefícios por incapacidade.",PENDENTE,,,NAO_INICIADO,,PENDENTE,,,,,,,,
semantic_scholar:40e5e8364c475049f43302aeb0174cd95d632c7c,[Interrater reliability of expert assessment by the health insurance medical service in determining eligibility for disability benefits].,U. Kliebsch; H. Brenner,1995,Das Gesundheitswesen,,https://www.semanticscholar.org/paper/40e5e8364c475049f43302aeb0174cd95d632c7c,,,semantic_scholar,semantic_scholar:beneficios_incapacidade_avaliacao_medico_pericial:beneficios_incapacidade_avaliacao_medico_pericial_1,0.0,CONCLUIDA,82.0,INCERTO_METADADOS,68.0,"Equidade territorial, qualidade e controle",Título indica confiabilidade interavaliadores na determinação de elegibilidade para benefícios por incapacidade.,"Resumo ausente; metadados insuficientes para confirmar desenho, contexto e utilidade operacional.","Pelo título, parece altamente pertinente ao eixo de qualidade decisória e controle em avaliação de elegibilidade para benefícios por incapacidade. A falta de resumo impede aferição mais segura.",PENDENTE,,,NAO_INICIADO,,PENDENTE,,,,,,,,
semantic_scholar:727824cedac29030813a50ccdfe6d0f272e700c4,The medical assessment of incapacity and disability benefits,J. Bourn,2001,,,https://www.semanticscholar.org/paper/727824cedac29030813a50ccdfe6d0f272e700c4,,,semantic_scholar,semantic_scholar:beneficios_incapacidade_avaliacao_medico_pericial:beneficios_incapacidade_avaliacao_medico_pericial_1,0.0,CONCLUIDA,78.0,INCERTO_METADADOS,63.0,Benefícios por incapacidade e avaliação médico-pericial,Título indica avaliação médica de benefícios por incapacidade e invalidez.,"Resumo ausente, metadados insuficientes para confirmar foco analítico e tipo de evidência.","O título é fortemente aderente ao tema da revisão, mas a ausência de resumo e periódico impede verificar se o texto trata de processo decisório, elegibilidade, controle ou organização do fluxo.",PENDENTE,,,NAO_INICIADO,,PENDENTE,,,,,,,,
semantic_scholar:57548d8081fa067d479c62d4864e375979eeafc0,[Comparison of the first medical assessment for rehabilitation benefits and disability pension in Iceland September 1st 1999 to November 30th 2003.].,S. Thorlacius; S. Stefánsson; H. Baldursson; H. Jóhannsson,2004,Icelandic Medical Journal,,https://www.semanticscholar.org/paper/57548d8081fa067d479c62d4864e375979eeafc0,,,semantic_scholar,semantic_scholar:beneficios_incapacidade_avaliacao_medico_pericial:beneficios_incapacidade_avaliacao_medico_pericial_1,0.0,CONCLUIDA,60.0,INCERTO_METADADOS,61.0,Benefícios por incapacidade e avaliação médico-pericial,Título sugere comparação de primeira avaliação médica para benefícios de reabilitação e pensão por invalidez.,Resumo ausente; idioma e metadados limitados; insuficiente para confirmar contribuição substantiva.,"O título parece diretamente relacionado à avaliação inicial para benefícios por incapacidade, mas sem resumo não é possível saber se analisa critérios, fluxo, elegibilidade ou apenas perfil descritivo.",PENDENTE,,,NAO_INICIADO,,PENDENTE,,,,,,,,
semantic_scholar:f1e4da475ca26be3114abacfbfdc75a776aa17c1,[Medical certification standards in the evaluation of inability to work].,T. Kaczmarek; J. Marcinkowski,2007,Archives of Forensic Medicine and Criminology,,https://www.semanticscholar.org/paper/f1e4da475ca26be3114abacfbfdc75a776aa17c1,,,pubmed; semantic_scholar,pubmed:beneficios_incapacidade_avaliacao_medico_pericial:beneficios_incapacidade_avaliacao_medico_pericial_3; semantic_scholar:beneficios_incapacidade_avaliacao_medico_pericial:beneficios_incapacidade_avaliacao_medico_pericial_3,0.0,CONCLUIDA,57.0,INCERTO_METADADOS,64.0,"Equidade territorial, qualidade e controle","Título sugere padrões de certificação médica na avaliação de incapacidade para o trabalho, potencialmente relevante para qualidade decisória e auditabilidade.","Resumo ausente; não é possível verificar se é estudo empírico, revisão ou opinião.","A noção de standards de certificação é pertinente ao controle e consistência decisória. Ainda assim, faltam elementos para saber se o texto oferece evidência aplicável ao fluxo pericial.",PENDENTE,,,NAO_INICIADO,,PENDENTE,,,,,,,,
crossref:10.1057/9781137314277.0017,Fit for Purpose? Lessons for Policies to Address the Disability Benefits âCrisisâ,Houston; Lindsay,,"Disability Benefits, Welfare Reform and Employment Policy",10.1057/9781137314277.0017,https://doi.org/10.1057/9781137314277.0017,,,crossref,crossref:beneficios_incapacidade_avaliacao_medico_pericial:beneficios_incapacidade_avaliacao_medico_pericial_1,0.0,CONCLUIDA,55.0,INCERTO_METADADOS,66.0,"Equidade territorial, qualidade e controle","Título sugere lições de política para enfrentar crise dos disability benefits, potencialmente relevante para desenho institucional e gestão do sistema.","Sem resumo; não é possível confirmar se aborda avaliação médico-pericial, triagem documental, filas, acesso territorial ou controle.","O foco em políticas para disability benefits pode ser útil para contexto e alternativas institucionais, mas a ausência de resumo impede verificar contribuição direta aos eixos operacionais da revisão.",PENDENTE,,,NAO_INICIADO,,PENDENTE,,,,,,,,
semantic_scholar:b1c923f96288a77d1e34b48c322908657f224fd5,Implementing a return-to-work strategy in the Belgian Disability Benefits Insurance Scheme,François Perl,2014,International Journal of Disability Management,10.1017/idm.2014.68,https://www.semanticscholar.org/paper/b1c923f96288a77d1e34b48c322908657f224fd5,https://doi.org/10.1017/idm.2014.68,,semantic_scholar,semantic_scholar:beneficios_incapacidade_avaliacao_medico_pericial:beneficios_incapacidade_avaliacao_medico_pericial_1,0.0,CONCLUIDA,55.0,INCERTO_METADADOS,58.0,"Capacidade, filas e alocação de serviços",Título sugere estratégia institucional no esquema de seguro de benefícios por incapacidade.,"Resumo ausente; pode focar retorno ao trabalho sem tratar de avaliação pericial, triagem ou fluxo de requerimentos.","Há pertinência potencial por tratar de esquema de benefícios por incapacidade na Bélgica e implementação de estratégia institucional, mas faltam elementos para saber se contribui ao redesenho do fluxo pericial.",PENDENTE,,,NAO_INICIADO,,PENDENTE,,,,,,,,
